Commit, Kind, Name, File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountClassBase, CountClassCoupled, CountClassDerived, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclFile, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodAll, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountInput, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountOutput, CountPath, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, Cyclomatic, CyclomaticModified, CyclomaticStrict, Essential, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxInheritanceTree, MaxNesting, PercentLackOfCohesion, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential
9ea403f8d631811aaa90cfa50a37152ba0cbea47,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
9313086dc8031b309fe232957c3e13a6300073d8,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
5fd92867417db8576426cd4e861d82e6b853e6a3,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
186392d2cfe02f08504da3daebfa02b74e8965a4,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
d1632175405ae9212782013f67320f1a5a56c83c,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
c6c60b6918ef873acb0d5a298b15d5fbd1310cdd,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
8fac236f193dcc74e7e33e133f1d4e75daff0537,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
db388fcd0a01de1b78adc60212c72ee1067802fa,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
9040660e5fde552758bc14e0c4cc3337b7e48b43,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
910375f03b20f5967e963994d53b5d0bc6f2178b,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
